pctAl,pctO
0.00030990753804492496, 0.004990827266544804
0.0004159844307734214, 0.006099840125382828
0.0006151099526399429, 0.00599415072669387
0.0007119718442356899, 0.005419044607637255
0.0009234056194797098, 0.004580381122472126
0.0008372991206456839, 0.004505027546167455
0.0009220183017076608, 0.0033308363090373575
0.0011014429497100658, 0.0024213813929511276
0.001432839825531824, 0.0038702475348298686
0.0014304607270673236, 0.0027216196703041145
0.001827433370857564, 0.0029582956531514384
0.0020140882416855932, 0.002630230526899211
0.0017946159652848027, 0.0020117785519707223
0.005897171775634182, 0.001877212407290393
0.0047585546624814845, 0.0010799204295885015
0.005334165986396893, 0.0010979511925738208
0.011433831416971, 0.0004985942302187834
0.011273015553270437, 0.0007840800225726989
0.015369343802006474, 0.000824062206714036
0.017506079901889574, 0.000783452054259459
0.020618624697249302, 0.0008956441103804667
0.023873012558441032, 0.0008658775993047572
0.03645321802171331, 0.0007693978901675726
0.050464259823463004, 0.0006502469604739966
0.06341132590540065, 0.0006721417713042346
0.07831731186924226, 0.0005681701835330295
0.08504878260852283, 0.0006946913497872402
0.14316497821049895, 0.0005771425432549381
0.21169591083740402, 0.0005671426338965587
0.241203451265562, 0.000576594752838238
0.35643821487273286, 0.0004954820959896421
0.3390504830975355, 0.0003918553288689606
0.52701814824018, 0.0004788016982663399
0.590674605792888, 0.0004707431164271569
0.609766837491648, 0.00039805519347415474
1.009201693935437, 0.00028919811191450485
0.6176829434871076, 0.00019356476338251762
1.0928261804973165, 0.0001933638280174881
0.17894399729244875, 0.0001940017994323338
0.15706537406401894, 0.00019404786058955283
0.0664894312979852, 0.0004887355131592015
0.18828471400579, 0.0002949880114888226
1.2288046999751172, 0.00037804600717422486
1.399972630604569, 0.00037795627036125767
0.8741823101313161, 0.0005562750535950974
