pctMg,pctO
0.003514522796571566, 0.00040735900788876737
0.005678673321309937, 0.0005809949206699501
0.010955636117722229, 0.0007702315696822771
0.013781543119295362, 0.0006938567878737196
0.015619171162529089, 0.0007085004591866492
0.015948432579460204, 0.000679515779892536
0.020062186158543466, 0.0006938567878737196
0.023216589069633118, 0.0006724568146911679
0.026312284143347995, 0.0006057772023261473
0.03560646661053965, 0.000476435961991883


