pctAl,pctO
0.000316174594542753, 0.010974625793813588
0.001177797931507428, 0.0035602946332856543
0.007759401980263923, 0.0010610201663476982
0.023054272144373347, 0.0005324993050027749
0.022668942551554598, 0.0004735452634549829
0.019327777672672585, 0.0010072968147292064
0.03043782852114297, 0.0006189183708797598
